Date,Ticker,Adj Close,Volume,Daily Return,Rolling Volatility,RSI
2020-03-25,ABR,3.151222944259644,4891600,0.1826697355812661,0.09971429161253173,14.941401902966646
2020-03-26,ABR,4.037309169769287,6282300,0.28118804704813494,0.12311465257898309,25.607637322691744
2020-03-30,ABR,3.4569849967956543,4415200,-0.19005856969118473,0.12796256599915726,26.527057639600756
2020-03-31,ABR,3.057621955871582,3931000,-0.1155235100222447,0.12923410395157406,26.878873778050746
2020-04-06,ABR,3.1137826442718506,3766400,0.22906413212606624,0.14071622716235957,45.1764747025162
2020-04-07,ABR,3.407064437866211,4326000,0.09418826780792955,0.14289462932229977,55.82901309508549
2020-04-08,ABR,4.105949878692627,4645800,0.2051283307292293,0.1512341588402908,61.98630223621276
2020-04-09,ABR,4.873475074768066,5589500,0.18692999640799957,0.15226367072700517,65.49222150069485
2020-06-08,ABR,6.864049434661865,4197500,0.13052406453062537,0.04923393900737843,96.34144364021661
2020-06-26,ABR,5.778282165527344,14021500,-0.08134916694046412,0.055141773262720496,34.23911847224966
2022-06-13,ABR,10.695539474487305,6229300,-0.08097434819537608,0.024257599505966856,20.385735105015016
2022-06-14,ABR,10.220523834228516,6379800,-0.0444124993780699,0.024766128152218667,15.625081350086788
2022-06-16,ABR,9.431381225585938,5942100,-0.06600915808774743,0.026669841167572195,9.368750112496386
2022-08-02,ABR,11.637911796569824,9157000,-0.08217521263446514,0.026993559613647532,62.424249282381474
2022-09-29,ABR,9.094602584838867,4561300,-0.06612886357057435,0.02577749961633634,15.057849166692975
2022-11-04,ABR,11.36432647705078,3523000,0.09954402043192978,0.030919803020659904,75.97087099646403
2023-03-10,ABR,10.929841995239258,5387200,-0.040846080952005814,0.019916733330315402,12.656464503355636
2023-03-14,ABR,10.073741912841797,15547900,-0.06697449874237327,0.022919302130270568,9.724184399438741
2023-03-15,ABR,9.58335304260254,10201300,-0.048679912040839435,0.02457320714609307,6.69370971099211
2023-03-22,ABR,9.259198188781738,6037900,-0.06465155307387438,0.028946676233910534,18.292120389355986
2023-04-10,ABR,8.860239028930664,9976000,-0.026483806207423966,0.03088342671677526,31.410301436481788
2023-05-08,ABR,10.14854621887207,11087500,0.03914882447478263,0.03020019357932013,70.56073952086737
2023-06-21,ABR,12.398344993591309,16966500,0.07366075539408823,0.02449262930443169,74.20214344016091
2023-06-22,ABR,12.097623825073242,47485800,-0.024254944403749756,0.02549198223825615,65.89149977040978
2023-07-28,ABR,15.139211654663086,10584700,0.09102166646460796,0.027208561573970187,73.34670461994486
2023-10-27,ABR,11.11424446105957,10348100,-0.016393484131060898,0.025106809361159683,27.73113442824325
2023-11-16,ABR,11.14289665222168,14861300,-0.08724835255624463,0.036507979463992105,50.2906697749873
2024-02-02,ABR,11.69822120666504,13025000,-0.048148139238766596,0.0255239890408134,30.3797597041697
2024-02-05,ABR,11.5980806350708,8865300,-0.008560324670316977,0.025417921466607866,32.43244646125325
2024-02-07,ABR,11.152000427246094,9332600,-0.024681552236376025,0.025255937933734124,26.94878430501518
2024-02-15,ABR,11.944019317626951,10852800,0.029827235509131134,0.029414718509704556,43.40769239432238
2024-02-16,ABR,12.736039161682127,12943400,0.06631099824883191,0.03291767358635846,47.55638564750452
2024-02-20,ABR,12.208026885986328,10606300,-0.0414581228113986,0.03318930232427171,43.24786474778094
2024-05-09,ABR,12.076651573181152,14004400,-0.04888884449185593,0.022414204053281404,53.03867372364836
2024-05-13,ABR,12.847901344299316,9249800,0.04274802164661762,0.023856858658053166,55.95855180879424
2024-05-14,ABR,14.202293395996094,19817700,0.10541737637935156,0.03229133605303955,70.3125080452968
2024-07-12,ABR,12.489516258239746,38421400,-0.1699935481581195,0.0411110940773613,36.65943100684132
2024-07-15,ABR,12.944912910461426,16293500,0.03646231309569248,0.04192409502552531,41.5999965354235
2020-03-09,ACA,36.1756706237793,335100,-0.11381731370977455,0.040149267055306956,28.608475363380933
2020-03-12,ACA,32.415367126464844,431500,-0.11096112729057794,0.047871311222820956,28.651268627300936
2020-03-16,ACA,32.58271789550781,306200,-0.10973625197319836,0.061604806975611354,37.54716877663097
2020-03-18,ACA,29.659128189086918,382100,-0.18523527060694023,0.07874537896098355,33.58010022290941
2020-03-24,ACA,34.718807220458984,513400,0.15867297817970383,0.08735704174027914,39.424749237151296
2021-01-06,ACA,59.83484649658203,559800,0.11178403414111737,0.028564995430058616,73.1049289227848
2021-02-25,ACA,56.75860977172852,988400,-0.15858143583936513,0.04169635336250394,42.14060490194657
2022-06-16,ACA,45.120731353759766,343700,-0.09285141270669084,0.027282195833524182,26.843451665067178
2022-08-04,ACA,58.59434127807617,303400,0.14873276834100513,0.034648174739849324,90.6848145293983
2023-04-28,ACA,67.3261489868164,370400,0.12660557041172305,0.03317870779733482,76.86319886393514
2024-08-02,ACA,79.12000274658203,599900,-0.12978437813468535,0.03829723649376387,38.01091189925048
2020-03-16,ACIW,22.84000015258789,1336300,-0.14520955316145534,0.04658867131126222,26.275208450798544
2020-03-18,ACIW,21.190000534057617,1550900,-0.16673219505448433,0.06306943497013866,33.33333635224545
2020-09-09,ACIW,24.90999984741211,3615000,-0.11130933866583448,0.02860166677703463,17.945838214722556
2020-12-02,ACIW,37.040000915527344,3029400,0.10831846035065995,0.03501576377471485,69.55381711808377
2021-11-05,ACIW,32.349998474121094,5500800,0.024058193031409214,0.023450057358833116,58.186390663315116
2022-11-02,ACIW,20.040000915527344,2566800,-0.1860276103812133,0.046128991602197064,40.93161426182854
2023-01-04,ACIW,26.11000061035156,3541200,0.13373859452344972,0.034498130571736896,84.21051342917403
2023-01-06,ACIW,27.280000686645508,1907100,0.05084752113733226,0.0345714283784581,93.58022255209644
2023-01-19,ACIW,28.459999084472656,2323100,0.07884761144342689,0.03721983093791864,83.35076909065634
2023-03-16,ACIW,25.780000686645508,3411000,0.13568281146203898,0.0363346050033228,48.108748643888504
2023-11-02,ACIW,23.030000686645508,971800,0.13784589659475133,0.03689132173595073,68.10457454415622
2023-11-09,ACIW,26.040000915527344,3241800,0.06503067905821758,0.03916232473229834,78.70588863597197
2023-11-10,ACIW,26.100000381469727,21710900,0.002304126875303014,0.03861403099386419,83.02583882878929
2020-03-12,ACLS,19.06999969482422,501800,-0.09706444426844019,0.03964000490522888,23.56449571166452
2020-03-16,ACLS,16.709999084472656,564000,-0.17318160111590752,0.055451667121153375,28.38282851949036
2020-03-18,ACLS,13.800000190734863,341700,-0.2651757355606452,0.08477569863889418,27.911452569590338
2020-08-05,ACLS,26.25,2094600,-0.1376478469298862,0.04262844328118672,45.645055501102526
2021-01-13,ACLS,37.18000030517578,1322100,0.17546637027083212,0.04296034603249145,81.14068734464719
2021-08-05,ACLS,43.650001525878906,561400,0.12761566929067136,0.03809119062481644,81.79291839463535
2022-07-01,ACLS,47.95000076293945,948700,-0.12563820879791332,0.04517066904919804,32.42089755126993
2023-10-30,ACLS,126.2699966430664,1626400,-0.0852651203674667,0.031354996092988134,17.20593765729835
2024-06-05,ACLS,127.12999725341795,1233800,0.14233081325889896,0.03605539676327407,68.11334980753162
2019-12-20,ADEA,6.739887714385986,9232247,-0.02093408576283229,0.03362093603126267,44.04763756491375
2020-02-19,ADEA,6.909862518310547,4712436,0.24500653904067615,0.062710611882873,59.329596259966046
2020-03-12,ADEA,5.117090702056885,1764665,-0.10491360473615252,0.07281943494341514,18.410999197567534
2020-03-16,ADEA,4.149093627929688,1652464,-0.19216594221419603,0.08418369671615726,16.688245845654166
2020-03-24,ADEA,5.044965744018555,1311158,0.15968561079461696,0.07067916724456169,33.81819435878292
2020-04-06,ADEA,5.534656524658203,1804128,0.12673854537448603,0.0771178830218339,73.4223177942854
2020-05-29,ADEA,5.37996768951416,9439872,-0.024822803841551333,0.03813707633335176,35.325454310477994
2020-06-19,ADEA,5.196070671081543,6474230,-0.017751671303605554,0.03751417585326545,42.4498305163268
2020-07-27,ADEA,6.616384029388428,8447320,0.1348993354462733,0.03667912444621192,72.70880621705842
2020-07-28,ADEA,6.984178066253662,7082054,0.055588375044673954,0.038070841963789244,77.35845073057584
2020-09-18,ADEA,5.132400035858154,7476330,0.03503180027777342,0.026871470631107338,53.015082849153906
2020-11-10,ADEA,6.837935924530029,14942208,0.24335971087849817,0.058611590472332296,84.90297522274315
2020-11-11,ADEA,6.916896820068359,5960344,0.011547475204479518,0.057943182647105886,85.17999715311713
2020-12-18,ADEA,8.1188383102417,7066431,0.0230231364556146,0.017609292541387017,64.43743749050572
2022-10-03,ADEA,6.91487979888916,3691995,0.17101012379157643,0.04224455626496783,70.47636370691579
2022-10-04,ADEA,8.097814559936523,2121569,0.1710709072972456,0.056026498533377565,81.34407144629367
2022-10-13,ADEA,10.261719703674316,1352253,0.11030175417307575,0.06228077851477564,85.3506695627311
2023-08-08,ADEA,9.807291984558104,1901130,-0.140839113948258,0.03739457475856046,25.525975726955522
2023-10-03,ADEA,8.79663372039795,1185823,-0.16542409882804832,0.042803378095781566,42.68775249579432
2020-01-09,ADMA,4.400000095367432,3149600,0.18279571546434803,0.04646731168316625,57.76397681090055
2020-02-07,ADMA,3.315000057220459,8379600,-0.17124998569488525,0.045691218154489725,19.137483005455465
2020-03-11,ADMA,2.309999942779541,1244400,-0.10810810064431009,0.05816894618749821,18.48249288942212
2020-03-16,ADMA,1.7999999523162842,2465800,-0.1666667218561504,0.06642200428028627,19.15322958601213
2020-03-18,ADMA,1.5,3348800,-0.25,0.08461549889906705,24.368233905629637
2020-03-19,ADMA,2.109999895095825,3792500,0.40666659673055006,0.1311661553566701,38.074073927556206
2020-03-20,ADMA,2.25,6165300,0.06635076391689432,0.13221856738070614,39.59537614076563
2020-03-23,ADMA,3.059999942779541,14843800,0.3599999745686848,0.15639551554329215,50.70754645366441
2020-03-24,ADMA,2.880000114440918,5013300,-0.05882347441324487,0.1565930600906745,43.67245664908305
2020-04-03,ADMA,3.0899999141693115,4635200,0.19305019944773427,0.16186762181744846,66.2468517635709
2020-05-07,ADMA,2.619999885559082,6592600,-0.18125004796311184,0.05860094249800264,48.35680320255531
2020-05-29,ADMA,3.289999961853028,10729100,0.15034967920612297,0.0692427780606264,74.92876653000963
2020-07-30,ADMA,3.740000009536743,56647000,0.3169014516082047,0.0769520437726253,72.1951245609173
2020-07-31,ADMA,3.569999933242798,15704200,-0.045454565738090036,0.07817599720283457,68.83720713605626
2020-08-05,ADMA,3.559999942779541,9148800,0.056379840852409435,0.07929988337588259,60.633483479482464
2020-08-06,ADMA,2.8550000190734863,12000500,-0.1980336896173127,0.09228641816254846,44.2477868637526
2020-08-19,ADMA,2.8299999237060547,6173600,-0.0958467028006641,0.09390689884196861,29.128443602810066
2020-08-24,ADMA,2.869999885559082,88288900,0.13888885209589796,0.10052479644173978,39.878543604340265
2020-08-25,ADMA,2.8299999237060547,13724500,-0.013937269494084026,0.10027641773758751,34.26724213234162
2020-08-26,ADMA,2.789999961853028,7554000,-0.014134262519924223,0.10031867236929597,48.036252296669325
2020-09-03,ADMA,2.2300000190734863,8950700,-0.02192980392267585,0.052830705862482015,22.36025488572939
2020-09-30,ADMA,2.390000104904175,12848000,0.08636366050105404,0.039440576301282004,55.445549930032435
2020-12-08,ADMA,2.0899999141693115,10631700,0.06632646606744119,0.02865552754596841,65.21739205550938
2020-12-09,ADMA,2.220000028610229,13448300,0.062201014248647546,0.031134834049709157,76.31579236310647
2021-01-19,ADMA,2.240000009536743,14111200,0.08737867561021839,0.04286760040879423,59.139786048877326
2021-02-03,ADMA,2.700000047683716,8795100,0.10655737064180126,0.04804519408759994,73.52941743642859
2021-02-10,ADMA,2.880000114440918,7245800,-0.023728790546210465,0.05080483365011359,66.19718357155043
2021-03-26,ADMA,1.809999942779541,6229700,-0.11707317810694018,0.03874659080786175,35.802483671288826
2021-03-29,ADMA,1.6699999570846558,7811000,-0.07734806084020818,0.03880679593220445,22.352956521044035
2021-04-21,ADMA,1.7350000143051147,7382500,0.1490066392469509,0.05751228931804138,48.57143012844765
2021-04-22,ADMA,1.899999976158142,9868400,0.09510084178247769,0.06140150586065312,53.608243875162074
2021-04-28,ADMA,2.069999933242798,241794400,0.08947366274624957,0.054593087318630856,59.259257624014914
2021-04-29,ADMA,2.049999952316284,18246100,-0.009661826846140142,0.054600792453260986,64.64646610602165
2021-06-25,ADMA,1.7200000286102295,13550500,0.04242427482640054,0.019777980674176243,45.652178420010564
2021-08-16,ADMA,1.440000057220459,31100400,-0.03355701476259032,0.022282942172796867,26.666684327295613
2021-08-17,ADMA,1.3300000429153442,6235200,-0.07638889578757435,0.02692902948362549,23.529425514329418
2021-09-08,ADMA,1.1799999475479126,51691200,-0.0708661690789496,0.034685181851801763,39.99999523162728
2021-09-09,ADMA,1.190000057220459,8002900,0.008474669590729178,0.03498516712151209,45.65217842001057
2021-10-21,ADMA,1.2100000381469729,17774300,0.09009011040820614,0.03397866473537155,52.9411744081433
2021-10-26,ADMA,1.350000023841858,8906900,0.09756097797361263,0.042831002385754345,72.5490324408371
2021-11-11,ADMA,1.590000033378601,12785000,0.13571432889724333,0.05018511657326925,68.6747015638678
2022-05-09,ADMA,1.5399999618530271,3746300,-0.13966480744569254,0.04026333486450632,23.711341473156395
2022-06-24,ADMA,1.940000057220459,26158300,-0.06280187449991126,0.04516673882113381,47.200003204345094
2022-09-16,ADMA,2.650000095367432,12690900,-0.022140199975999586,0.0350597557237135,47.42268167934261
2022-09-28,ADMA,2.4800000190734863,10077100,0.042016764631988,0.04017642003051763,27.380957449375074
2022-11-10,ADMA,3.150000095367432,15677100,0.27530366756303737,0.06878334888941097,65.7718179870393
2022-12-07,ADMA,3.450000047683716,13204300,0.08832806455863529,0.06920709766419121,62.83186624918769
2023-03-17,ADMA,3.0999999046325684,9981800,-0.009584731217720188,0.02482553678270793,28.089896068319447
2023-05-11,ADMA,3.9600000381469727,8957200,0.10924372890671719,0.03560883725582898,63.970591071154956
2023-06-16,ADMA,3.930000066757202,8224200,-0.015037579608052964,0.020567711518681354,41.75824607689919
2023-08-10,ADMA,4.309999942779541,11209300,0.06157635554764229,0.025037038919277447,69.60001907350451
2024-05-10,ADMA,8.8100004196167,11700300,0.27128436332570316,0.061528692780957406,93.0693207981279
2024-08-09,ADMA,15.960000038146973,14567800,0.30926994155360976,0.07753442541347749,63.29723486041752
2024-09-09,ADMA,18.3799991607666,9462300,0.13038123628799925,0.039746648386540455,51.2012000831673
2024-09-20,ADMA,19.979999542236328,45182000,0.012158043257392004,0.04188293747587697,66.06498344095355
2024-09-23,ADMA,20.030000686645508,11352500,0.0025025598375756353,0.04058828578040264,72.7034160810498
2020-01-31,ADNT,25.709999084472656,10068900,0.33074531524761364,0.080680406228001,69.66966644457227
2020-03-09,ADNT,17.010000228881836,1892200,-0.15624998226052222,0.0454145853762005,6.634691514951641
2020-03-12,ADNT,13.239999771118164,1919500,-0.1951368293582798,0.05645265108349203,2.8826361365206026
2020-03-16,ADNT,9.539999961853027,2422900,-0.3161290256422177,0.08683958918548104,6.2742922834196975
2020-03-17,ADNT,8.5,3177900,-0.10901467148968624,0.0868563639658194,5.937993030309798
2020-03-18,ADNT,6.53000020980835,2572200,-0.23176468119901772,0.094646823954815,5.727319378350316
2020-03-19,ADNT,8.5,2877600,0.3016844911019487,0.12429743504692423,14.331945854049735
2020-03-24,ADNT,11.56999969482422,3483800,0.21533604395877415,0.14166049879236298,26.969289859758945
2020-03-27,ADNT,9.170000076293944,1885000,-0.21084335915613128,0.1475571428748143,30.281689870582852
2020-04-01,ADNT,7.559999942779541,2349700,-0.1664828889582387,0.1504326575401402,34.11633125430018
2020-04-06,ADNT,9.350000381469728,1804800,0.272108911943876,0.1623295364890101,53.01204941425069
2020-04-08,ADNT,10.84000015258789,1633100,0.1643393838895426,0.1671348321277777,59.965928484341084
2020-04-09,ADNT,12.489999771118164,3164600,0.15221398480666637,0.1645896578236548,64.60843341048422
2020-04-29,ADNT,15.8100004196167,2593300,0.13171081728112433,0.10070666461716117,73.07335420554898
2020-05-08,ADNT,17.75,1872500,0.1466408607810421,0.06532693548982593,82.89473872907473
2020-08-06,ADNT,15.670000076293944,3472100,-0.14418347715186908,0.045152489446761195,37.49999718846063
2020-10-01,ADNT,19.40999984741211,3457800,0.12002307748777197,0.039877585231754185,59.55368586375734
2021-03-12,ADNT,47.470001220703125,2604000,0.17733138839276164,0.05265643131664154,73.78641290373099
2022-03-01,ADNT,38.77000045776367,3213700,-0.13363127468684532,0.04602847279065512,28.980892493549035
2022-03-07,ADNT,31.200000762939453,1848700,-0.12260968621970703,0.06221677102784418,29.101617825235593
2022-06-16,ADNT,28.5,1010800,-0.12009877934396151,0.05009295189257836,37.18518616197115
2022-11-04,ADNT,37.959999084472656,1856100,0.14199750805257993,0.040717093693351365,75.29658410184098
2024-09-20,ADNT,22.670000076293945,22197100,0.0035413865943196843,0.02541795106562129,50.41185509186376
2019-10-21,ADUS,84.4800033569336,90700,-0.019839877433988296,0.523059918854504,72.51508788459384
2019-10-24,ADUS,84.94000244140625,137300,-0.0053864060451247475,0.5233362183752097,64.82459075638126
2019-10-25,ADUS,84.08999633789062,78300,-0.010007135378904408,0.5238283737587517,60.425162397513176
2020-02-28,ADUS,76.2699966430664,575000,-0.1482971072710726,0.03732225512972083,13.392019621043858
2020-03-12,ADUS,60.83000183105469,209200,-0.10068003577829643,0.047632483747275245,13.163615612323866
2020-03-16,ADUS,53.0,164300,-0.1820988039511785,0.06182617310169013,17.189021217969028
2020-03-18,ADUS,65.56999969482422,374100,0.35475201709993165,0.10734226104919603,34.937186419718415
2020-03-26,ADUS,70.0,165900,0.12215451749614714,0.11723507977920962,46.100413285225194
2020-04-06,ADUS,79.16000366210938,250600,0.10666860076923235,0.1128451135264456,72.27694461726493
2020-05-05,ADUS,88.6500015258789,359000,0.19926953086860122,0.05832742714541119,65.52225687056308
2021-08-03,ADUS,94.6999969482422,314300,0.1126776673612695,0.03063554037057541,75.45910120860353
2021-10-29,ADUS,93.5,286800,0.06869359107298911,0.023152232175265047,100.0
2022-02-25,ADUS,84.83999633789062,162800,0.12894204411525978,0.03917525017382519,64.88841608621536
2023-04-28,ADUS,81.73999786376953,1517400,-0.28310822425602866,0.0666567578433029,16.72741959965832
2019-10-24,AEIS,57.35055923461914,595300,0.10278243400295928,0.1309294063326097,56.61156306374935
2020-03-09,AEIS,53.65909576416016,322900,-0.1129372744609749,0.03814365367045914,16.091493572802804
2020-03-12,AEIS,42.919395446777344,315700,-0.1581387058917545,0.048412142247200474,15.699040110048017
2020-03-16,AEIS,39.98591613769531,529500,-0.12153981790632495,0.0555856016126019,22.191164872288795
2020-03-18,AEIS,34.995059967041016,413100,-0.22498374144049582,0.07969180595599891,25.70521457603448
2020-03-26,AEIS,54.34817123413086,370100,0.1921831967909986,0.10406995116256884,45.4009500380607
2020-04-06,AEIS,47.8511962890625,337800,0.1286280532078783,0.10899220969780553,52.543630408589934
2020-04-29,AEIS,58.67948532104492,402500,0.1452449123161248,0.06248416098035614,64.51815119011732
2020-09-08,AEIS,58.45306396484375,900800,-0.14091439003941686,0.038636247156487974,17.71698969921016
2019-12-11,AEO,12.722904205322266,16736800,-0.06547606080145596,0.02485331413469172,43.89317960855969
2020-03-09,AEO,9.925741195678713,6405300,-0.08542714186041178,0.03558285737964678,22.683667355242036
2020-03-11,AEO,8.780464172363281,8558400,-0.08609266264243653,0.038148053874198465,10.403678211555814
2020-03-12,AEO,8.126020431518555,7973300,-0.07453407109211874,0.038342369667234456,8.848299353309983
2020-03-16,AEO,7.762439727783203,5702700,-0.15445542703101378,0.05967345183591033,21.10847930221982
2020-03-18,AEO,7.117084503173828,4936500,-0.11022728966302087,0.06402479659622164,22.577075751015627
2020-03-19,AEO,8.335077285766602,5876300,0.17113647899636653,0.07605099014870571,32.0772964000152
2020-03-23,AEO,7.044368267059326,4289900,-0.11327237549382485,0.07853904946554432,28.223620813763063
2020-04-01,AEO,6.380834102630615,3776400,-0.116981115391803,0.08402691689825594,39.5652075984035
2020-04-06,AEO,7.435216903686523,6204900,0.21185183412045627,0.09698142607408566,46.08585323332334
2020-04-22,AEO,6.117238998413086,43051800,-0.19304556769736636,0.0875218635493381,48.32757007533391
2020-04-23,AEO,6.353565216064453,30617000,0.03863282400976553,0.08712142440844707,51.149420712944746
2020-04-24,AEO,6.208132743835449,18502700,-0.022889899966917815,0.08713473461811308,50.45350995800747
2020-04-27,AEO,7.080726146697998,15011700,0.14055649884887145,0.09236859273855588,47.66467077154472
2020-04-28,AEO,7.380680561065674,10253000,0.04236209791951295,0.09281064599438318,44.68354994404359
2020-05-27,AEO,9.36219310760498,10739100,0.08079747389679781,0.04490144856707188,81.81817335857315
2020-06-02,AEO,9.353102684020996,19121300,0.040444722204570516,0.048243388183174946,73.23943700996955
2020-06-03,AEO,10.725619316101074,20746800,0.14674452729198717,0.05494201050464282,79.30068922375182
2020-06-19,AEO,10.48929214477539,12970800,-0.06482988620989649,0.05787282648971538,61.16372665008482
2020-07-20,AEO,9.089507102966309,11855600,-0.08088240328547269,0.040340967230645994,39.525685962587026
2020-08-12,AEO,11.09828758239746,13977800,0.056228421438606846,0.04298658071616684,70.21274264086613
2020-09-08,AEO,11.998149871826172,13695500,0.026438624528388743,0.031400024966655234,71.59353622937667
2020-09-09,AEO,12.189029693603516,16463400,0.015909104638337945,0.03110462207057662,72.10884402295495
2020-09-14,AEO,13.479741096496582,8889100,0.07541711546937613,0.03256822894305144,85.63105672641825
2020-10-21,AEO,12.543522834777832,11587300,-0.018492024486588154,0.032618732571898554,39.147322996240185
2020-11-09,AEO,14.788628578186035,8443900,0.1205234253836005,0.039917286334143154,67.07882374365957
2020-11-24,AEO,16.17023277282715,13324800,-0.021452003315437618,0.04124093844697553,73.33334887710427
2021-01-25,AEO,21.817602157592773,13137600,-0.0185337897209481,0.022758734358524522,79.9093428362651
2021-01-27,AEO,20.599916458129883,16285500,-0.05263182363143171,0.02587003269315862,55.29409375580994
2021-06-25,AEO,34.57500457763672,14976300,-0.003974922088955557,0.023241717749718387,70.70887770379801
2021-09-02,AEO,24.96187400817871,21095400,-0.10149737267567593,0.03794860529325155,29.152783762793277
2021-10-05,AEO,22.835493087768555,15597900,-0.04040396349160824,0.02200104472069887,38.450357660349944
2021-11-23,AEO,26.81662940979004,11659000,0.04843421330504816,0.032023270763009856,62.27027797646047
2021-12-03,AEO,24.515928268432617,25437100,0.002284759476819609,0.029591119306370355,47.186578861298216
2022-02-22,AEO,19.48226547241211,17556300,-0.023954697007282588,0.02364358830573074,27.66730629434835
2022-03-03,AEO,18.132190704345703,15976300,-0.09329603951217147,0.033636889821017577,25.93410656794852
