Date,Ticker,Return,anomaly_score
2020-08-07,ABR,0.0674156805521295,-0.06398530973407146
2020-11-11,ABR,-0.0565770949154488,-0.08493855029223096
2021-03-26,ABR,-0.0546347944909101,-0.08602949494722811
2021-06-15,ABR,-0.0488936570113113,-0.06855804842650215
2021-11-02,ABR,-0.0564400237359004,-0.09454623116969241
2022-03-18,ABR,-0.0204194899147575,-0.06702952547652696
2022-06-13,ABR,-0.080974348195376,-0.18270813910040473
2022-06-14,ABR,-0.0444124993780699,-0.1302289961254547
2022-06-15,ABR,-0.0119941259658956,-0.08210685774557491
2022-06-16,ABR,-0.0660091580877474,-0.14971367168030913
2022-06-17,ABR,0.0446789126266997,-0.08861450808252169
2022-06-24,ABR,0.0435447341902945,-0.07418833854606666
2022-08-02,ABR,-0.0821752126344651,-0.1739288203485042
2022-09-26,ABR,-0.0433772050986924,-0.0677467423978364
2022-09-29,ABR,-0.0661288635705743,-0.11295054672955829
2022-11-04,ABR,0.0995440204319297,-0.07201171423435493
2023-03-10,ABR,-0.0408460809520059,-0.15348578553297842
2023-03-14,ABR,-0.0669744987423732,-0.21462457954136527
2023-03-15,ABR,-0.0486799120408395,-0.18773740981359555
2023-03-17,ABR,-0.0269565331913627,-0.11422026216830705
2023-03-20,ABR,0.0563002496782891,-0.1547221032481113
2023-03-22,ABR,-0.0646515530738743,-0.1207986683701684
2023-03-23,ABR,-0.0269300367814392,-0.1011961073569776
2023-04-10,ABR,-0.0264838062074239,-0.14245655882400132
2023-04-19,ABR,0.057416276873546,-0.07091790278547427
2023-04-28,ABR,0.040834876725097,-0.0646147773351643
2023-05-05,ABR,0.0769937018576396,-0.08405806211260525
2023-05-08,ABR,0.0391488244747824,-0.13653500204973978
2023-06-21,ABR,0.0736607553940882,-0.18266613412073585
2023-06-22,ABR,-0.0242549444037497,-0.19322353079623944
2023-06-23,ABR,-0.0305398115831596,-0.12777245792749992
2023-07-28,ABR,0.0910216664646079,-0.13021292292204245
2023-07-31,ABR,-0.0402949640224322,-0.11018309686878858
2023-08-17,ABR,-0.0284421723817749,-0.09484165570247294
2023-08-18,ABR,0.0013306274795508,-0.06565184749315311
2023-08-31,ABR,-0.0006262208344416,-0.07841078214295494
2023-09-21,ABR,-0.0394056263719685,-0.07910729040797093
2023-10-03,ABR,-0.0388618765172185,-0.09500869916463528
2023-10-04,ABR,-0.0216607050548566,-0.0770219619461322
2023-10-25,ABR,-0.0538182662238542,-0.11859586104683573
2023-10-26,ABR,-0.0153726921121141,-0.07412896681206749
2023-10-27,ABR,-0.0163934841310607,-0.13837423484274824
2023-10-30,ABR,-0.0119047067434463,-0.0918954547099865
2023-11-01,ABR,-0.0166534086437051,-0.06344538559700252
2023-11-02,ABR,0.0741935121046097,-0.1210630927461025
2023-11-03,ABR,-0.0322822605277125,-0.10495574621522663
2023-11-06,ABR,-0.0356865616947116,-0.07415444267712423
2023-11-14,ABR,0.0554699334968846,-0.06917763799931786
2023-11-16,ABR,-0.0872483525562446,-0.15556457382048972
2023-11-27,ABR,-0.009060970090299,-0.06110912901767951
2023-11-28,ABR,0.0024937933821038,-0.07683845984674664
2023-12-01,ABR,0.0769231802338148,-0.09099982379396587
2023-12-04,ABR,0.0312498782121022,-0.05806487955736883
2023-12-05,ABR,-0.0137084403075051,-0.1101013198344073
2023-12-07,ABR,0.0372623746798534,-0.0674695305081704
2023-12-11,ABR,0.0329670928450911,-0.058856107332194596
2023-12-13,ABR,0.0486258180963696,-0.09525370459843463
2023-12-14,ABR,0.0551075766546584,-0.12524658213318374
2023-12-15,ABR,-0.0203822579140636,-0.09179063239794938
2023-12-19,ABR,0.0481771414997436,-0.08712068826958852
2023-12-20,ABR,-0.0378882274516897,-0.08788879729288401
2023-12-22,ABR,-0.0168434739119265,-0.07370264884513456
2024-01-31,ABR,-0.0633803928685512,-0.15465445263714528
2024-02-01,ABR,0.0150376834095802,-0.08941978518268456
2024-02-02,ABR,-0.0481481392387667,-0.13228512621016963
2024-02-05,ABR,-0.0085603246703168,-0.10016256740759266
2024-02-07,ABR,-0.024681552236376,-0.09899789338668907
2024-02-12,ABR,0.0275750746426151,-0.09453115529394751
2024-02-13,ABR,-0.0363062270440799,-0.08895556171902275
2024-02-15,ABR,0.0298272355091313,-0.1180663143954146
2024-02-16,ABR,0.0663109982488319,-0.14470590790209825
2024-02-20,ABR,-0.0414581228113987,-0.11817687824420064
2024-02-22,ABR,-0.0183485077601534,-0.07312225460378197
2024-04-10,ABR,-0.0500383960249849,-0.14655149636368592
2024-04-11,ABR,0.0064829009358866,-0.057955775065795745
2024-05-09,ABR,-0.0488888444918558,-0.15059426195040926
2024-05-13,ABR,0.0427480216466176,-0.08595447273659051
2024-05-14,ABR,0.1054173763793515,-0.20554455631777646
2024-05-15,ABR,-0.0278145905261444,-0.0911531496870629
2024-07-12,ABR,-0.1699935481581195,-0.255269732346475
2024-07-15,ABR,0.0364623130956924,-0.16914558792028367
2024-07-16,ABR,0.0261976723412327,-0.10547726880607222
2024-07-17,ABR,-0.0160467215748071,-0.08828255281579378
2024-08-02,ABR,0.0106060874945548,-0.06278043587017001
2024-09-18,ABR,0.0238419223787078,-0.06699081363133219
2020-03-16,ACA,-0.1097362519731983,-0.07478450688131133
2020-03-17,ACA,0.1172203877507152,-0.05857026693101308
2020-03-18,ACA,-0.1852352706069403,-0.17490197398172946
2020-03-19,ACA,0.0069697442270622,-0.1464368518556285
2020-03-20,ACA,0.0270270650001429,-0.12264497291074417
2020-03-23,ACA,-0.023106485948887,-0.08796618151588065
2020-03-24,ACA,0.1586729781797036,-0.09794074909389905
2020-03-25,ACA,-0.0028356304525702,-0.09564789727099854
2020-03-26,ACA,0.111743361454039,-0.13326994594578956
2020-03-27,ACA,-0.0695653604565789,-0.08593838398483311
2020-03-30,ACA,0.0626717263056844,-0.1025455936129126
2020-03-31,ACA,0.0279360531991192,-0.06133520581212415
2020-04-06,ACA,0.0736000828375669,-0.08908097672673032
2021-02-25,ACA,-0.1585814358393652,-0.09390881690909725
2022-08-04,ACA,0.1487327683410051,-0.07596150827175341
2023-05-18,ACA,-0.0062981939801676,-0.06813551888587721
2020-03-17,ACIW,0.1133975540842731,-0.062099781126982445
2020-03-18,ACIW,-0.1667321950544843,-0.14226383210598814
2020-03-19,ACIW,0.1264747634559211,-0.11238267421537596
2020-03-20,ACIW,-0.0745706168438774,-0.15203306139174666
2020-03-23,ACIW,-0.0267089247855333,-0.1363503733252427
2020-03-24,ACIW,0.0534883543502453,-0.10135179931608573
2020-03-25,ACIW,0.057836621986989,-0.08991031559013796
2020-03-26,ACIW,0.0442404596742223,-0.07860150779865693
2020-03-27,ACIW,-0.0739408612159187,-0.07524712542493217
2020-09-09,ACIW,-0.1113093386658344,-0.12189800383913707
2020-12-02,ACIW,0.1083184603506599,-0.10486071490525029
2021-02-25,ACIW,-0.0919623785958562,-0.06340163840074842
2021-11-30,ACIW,-0.0306054588369601,-0.07532304419033253
2022-11-02,ACIW,-0.1860276103812133,-0.13420811478388084
2023-01-04,ACIW,0.1337385945234499,-0.11704900501665338
2023-03-16,ACIW,0.1356828114620389,-0.10684571321139524
2023-11-09,ACIW,0.0650306790582175,-0.0901408809104397
2023-11-10,ACIW,0.002304126875303,-0.2024926290225293
2020-03-16,ACLS,-0.1731816011159075,-0.11350101623812037
2020-03-17,ACLS,0.1238780200829783,-0.07987343986255879
2020-03-18,ACLS,-0.2651757355606452,-0.20833677270766915
2020-03-19,ACLS,-0.0275362397962896,-0.18498840234554192
2020-03-20,ACLS,0.0134128393556232,-0.1862355441623188
2020-03-23,ACLS,0.1014705236807844,-0.17656900197698777
2020-03-24,ACLS,0.1748999278568912,-0.1419384546550957
2020-03-25,ACLS,-0.029545479914373,-0.12586997629643537
2020-03-26,ACLS,0.1586651641643137,-0.13094195422167565
2020-03-27,ACLS,-0.1035877235761387,-0.12953359740422532
2020-03-30,ACLS,0.0287486040282902,-0.1414288056639178
2020-03-31,ACLS,0.0032876419694456,-0.11260227654408161
2020-04-01,ACLS,-0.0442380933679996,-0.11771274549509747
2020-04-02,ACLS,-0.013142830984933,-0.12374163929163617
2020-04-03,ACLS,-0.026056789288454,-0.10134511322067852
2020-04-06,ACLS,0.131985806241498,-0.12238000430381457
2021-01-13,ACLS,0.1754663702708321,-0.16199030990584062
2021-01-19,ACLS,0.1165522257426971,-0.12336411723246854
2021-01-20,ACLS,-0.0053860705342287,-0.07832590068153245
2021-01-21,ACLS,0.029654501342915,-0.08147957451973131
2021-01-22,ACLS,0.0040070084194656,-0.06892476759378174
2021-01-25,ACLS,-0.013968604917924,-0.0607025142258093
2021-01-26,ACLS,-0.0528712425279024,-0.062013427574429514
2021-04-01,ACLS,0.1584326672513578,-0.09854479550880846
2022-03-18,ACLS,0.0686040091172073,-0.07789934106308072
2022-03-24,ACLS,0.0505346403268676,-0.0799602344093513
2023-10-30,ACLS,-0.0852651203674667,-0.08122205230797563
2024-02-08,ACLS,-0.070271542376994,-0.08025679841407429
2019-12-19,ADEA,-0.1103151879239229,-0.11454627865581601
2019-12-20,ADEA,-0.0209340857628322,-0.10900690184264616
2020-01-10,ADEA,0.0161919081744981,-0.0746600092614782
2020-02-03,ADEA,-0.0478557624629385,-0.07914068350990477
2020-02-19,ADEA,0.2450065390406761,-0.198347934027572
2020-02-20,ADEA,0.0588236917839943,-0.12259800641158236
2020-02-21,ADEA,-0.0194443908566053,-0.10976380436849409
2020-02-24,ADEA,-0.0164822390061245,-0.1308528291097938
2020-02-25,ADEA,-0.0620580603248184,-0.12503985177505483
2020-02-26,ADEA,0.0156335764515291,-0.09251675541985871
2020-02-27,ADEA,-0.0442551700780557,-0.08646124289679746
2020-02-28,ADEA,-0.0112165156659262,-0.0951905042449932
2020-03-02,ADEA,0.0075625520798143,-0.09787737167478094
2020-03-03,ADEA,-0.0094554763799357,-0.1212268765510941
2020-03-16,ADEA,-0.1921659422141962,-0.16321717379758582
2020-03-17,ADEA,-0.0192129203979184,-0.14793988918493883
2020-03-18,ADEA,-0.0065300360213603,-0.15244152148555146
2020-03-19,ADEA,0.0291084081560439,-0.11111410140115896
2020-03-20,ADEA,0.0346715426764896,-0.12306874654687283
2020-03-23,ADEA,0.0105821184219825,-0.07825261315506127
2020-03-24,ADEA,0.1596856107946169,-0.07450954376196894
2020-03-25,ADEA,0.1000750468333828,-0.10250744441370396
2020-03-26,ADEA,-0.0314635625825897,-0.05880888478493762
2020-03-31,ADEA,0.0123725784861306,-0.0908511783076339
2020-04-03,ADEA,-0.0107035678783675,-0.09165694622791531
2020-04-06,ADEA,0.126738545374486,-0.13284316032278942
2020-05-29,ADEA,-0.0248228038415513,-0.1392109808062294
2020-06-19,ADEA,-0.0177516713036055,-0.07603727837307195
2020-07-27,ADEA,0.1348993354462733,-0.1954751165675892
2020-07-28,ADEA,0.0555883750446739,-0.15104514049330064
2020-07-29,ADEA,0.0392156474520892,-0.09736669211270021
2020-07-30,ADEA,-0.0156333867016352,-0.061243834576920175
2020-07-31,ADEA,0.0098575681875365,-0.06525042626301192
2020-08-03,ADEA,0.0292842334572664,-0.07576933374580475
2020-08-11,ADEA,-0.0980974025611751,-0.09696876947374355
2020-08-14,ADEA,-0.0030909171414407,-0.10229523351216141
2020-08-17,ADEA,-0.0327246043037412,-0.07759797247926592
2020-08-24,ADEA,0.0333593774227243,-0.06150788499566617
2020-08-31,ADEA,-0.0180250992147159,-0.05810960072389215
2020-09-18,ADEA,0.0350318002777734,-0.07078457086218715
2020-10-12,ADEA,0.0622470845737956,-0.08183260476960075
2020-11-10,ADEA,0.2433597108784981,-0.26333521050525777
2020-11-11,ADEA,0.0115474752044795,-0.17693498959638243
2020-11-12,ADEA,0.021118679279934,-0.14949753586538583
2020-11-13,ADEA,0.0167690973754139,-0.13774856161035287
2020-11-16,ADEA,0.0302360882394909,-0.15762586160721048
2020-11-17,ADEA,-0.0064032445718207,-0.1310749799722779
2020-11-18,ADEA,-0.0187970290594537,-0.13892025683038078
2020-11-19,ADEA,0.0158730756850762,-0.11374690605965498
2020-11-20,ADEA,0.0072737069491448,-0.1099078538047421
2020-11-23,ADEA,0.0168494251008923,-0.11571908836402367
2020-12-01,ADEA,-0.0094337580755978,-0.07797703914635656
2020-12-18,ADEA,0.0230231364556146,-0.0643248834856478
2021-06-18,ADEA,-0.0401787158753448,-0.05937195271076834
2022-10-03,ADEA,0.1710101237915764,-0.1502504755759081
2022-10-04,ADEA,0.1710709072972456,-0.1944410001901481
2022-10-05,ADEA,0.0213778448068546,-0.11398991009658066
2022-10-06,ADEA,0.0255812004039803,-0.1192975063011863
2022-10-07,ADEA,0.0612244232567003,-0.14128301211284588
2022-10-10,ADEA,0.0352564683208251,-0.1149266169687122
2022-10-11,ADEA,-0.0701753362623414,-0.15362759341066923
2022-10-12,ADEA,0.0665925833151555,-0.1359758797804934
2022-10-13,ADEA,0.1103017541730757,-0.15566161374865273
2022-10-14,ADEA,-0.0234302488812235,-0.13353910531512692
2022-10-17,ADEA,-0.0105565441599744,-0.0977747952483079
2023-08-08,ADEA,-0.1408391139482577,-0.08422588142690157
2023-10-03,ADEA,-0.1654240988280483,-0.08254605375288648
2020-01-09,ADMA,0.182795715464348,-0.13347238038210285
2020-02-07,ADMA,-0.1712499856948852,-0.1894368089727898
2020-02-11,ADMA,0.0361271672317509,-0.06615734089806291
2020-02-28,ADMA,-0.0017123679144775,-0.12031807308093345
2020-03-04,ADMA,0.1300000349680583,-0.15528769219461513
2020-03-06,ADMA,-0.06562501094304,-0.06300282060045481
2020-03-09,ADMA,-0.1070233887030579,-0.15471242350163017
2020-03-10,ADMA,-0.0299626066811491,-0.11384435132755999
2020-03-11,ADMA,-0.10810810064431,-0.1382046811268276
2020-03-12,ADMA,-0.0519480036933206,-0.13871797579036138
2020-03-13,ADMA,-0.0136986167150362,-0.12955344156048854
2020-03-16,ADMA,-0.1666667218561504,-0.18952884263350245
2020-03-17,ADMA,0.1111111405455043,-0.18544971428509005
2020-03-18,ADMA,-0.25,-0.2143199987326493
2020-03-19,ADMA,0.40666659673055,-0.23640126816950624
2020-03-20,ADMA,0.0663507639168943,-0.19456945471492382
2020-03-23,ADMA,0.3599999745686848,-0.26875994198421616
2020-03-24,ADMA,-0.0588234744132448,-0.2267547134286474
2020-03-25,ADMA,0.0347221877287948,-0.23332886265384878
2020-03-26,ADMA,0.0436241191913673,-0.2294873683387515
2020-03-27,ADMA,-0.0128617245023395,-0.22899397409903266
2020-03-30,ADMA,-0.0651465967533291,-0.2337738556280744
2020-03-31,ADMA,0.0034844004462,-0.22459334609289472
2020-04-01,ADMA,-0.1458333540293896,-0.22435226259230767
2020-04-02,ADMA,0.0528454772383917,-0.16640988289557523
2020-04-03,ADMA,0.1930501994477342,-0.2388949358816611
2020-04-06,ADMA,0.0291262637824654,-0.0890651325294306
2020-04-07,ADMA,-0.0754716995278187,-0.07309557365289521
2020-04-08,ADMA,-0.057823154076625,-0.11149373438880317
2020-04-09,ADMA,-0.0144404195409589,-0.07006344040887957
2020-04-13,ADMA,0.0,-0.1261767941793991
2020-04-14,ADMA,0.0402930015850906,-0.0733512803363845
2020-05-07,ADMA,-0.1812500479631118,-0.17691611202789526
2020-05-08,ADMA,-0.0782442491070223,-0.1711263169649715
2020-05-11,ADMA,0.1055901111672301,-0.12312840392476487
2020-05-12,ADMA,-0.044943865374051,-0.06484664783681415
2020-05-13,ADMA,-0.0235293897652979,-0.0883260203152173
2020-05-14,ADMA,0.0,-0.06343955882550145
2020-05-18,ADMA,-0.0076335808397357,-0.07968397525135185
2020-05-20,ADMA,0.0534351568776119,-0.06166804475078691
2020-05-21,ADMA,0.0543478608281642,-0.07841374879827379
2020-05-29,ADMA,0.1503496792061227,-0.213540140816736
2020-06-01,ADMA,-0.0699088211976584,-0.15780002015306605
2020-06-02,ADMA,-0.0522875328117732,-0.07482482290432879
2020-06-03,ADMA,-0.0137931720538575,-0.05998497146925674
2020-06-04,ADMA,0.0839160903286333,-0.07861892374405166
2020-06-05,ADMA,-0.0403225818856326,-0.0663118821835521
